WorkerId,SubmitTime,Answer 56,animacy,number,definiteness,tense,subject,sentence,response,rt,question_number,type,aspect,modal,be_have,sentence_id,sentence_length,original_response
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",animate,singular,definite,past,penguin,The penguin was waddling on the ice.,2,2647,21,target,progressive,no,no,2791,5,non.generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",inanimate,plural,indefinite,present,boat,Boats are a fun way to travel.,1,6746,20,target,simple,no,yes,2547,6,generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",animate,plural,definite,present,dolphin,The dolphins fly through the air,2,13271,23,target,simple,no,no,4222,4,non.generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",animate,singular,indefinite,present,camel,A camel has two humps on his back.,1,2679,22,target,simple,no,yes,3614,6,generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",inanimate,singular,indefinite,past,piano,A piano gathered dust.,2,3383,47,target,simple,no,no,3494,2,non.generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",animate,plural,indefinite,present,owl,Owls are nocturnal animals.,1,3503,46,target,simple,no,yes,2617,3,generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",inanimate,plural,indefinite,present,bicycle,Bicycles are an environmentally friendly mode of transportation.,1,3759,45,target,simple,no,yes,4008,7,generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",inanimate,singular,indefinite,past,trumpet,A trumpet sounded awful being played by an amateur.,2,6014,44,target,simple,no,no,2604,7,non.generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",animate,singular,definite,past,elephant,The elephant was huge.,2,2423,43,target,simple,no,yes,998,2,non.generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",animate,plural,definite,past,pig,The pigs ate slop.,2,3821,42,target,simple,no,no,1003,2,non.generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",animate,plural,definite,past,rabbit,The rabbits scurried down into their holes.,2,5014,41,target,simple,no,no,3193,5,non.generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",inanimate,singular,indefinite,present,knife,A knife needs to be sharpened regularly.,1,2815,40,target,simple,no,no,872,5,generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",animate,singular,indefinite,present,turtle,A turtle is slow,1,5709,49,target,simple,no,yes,960,2,generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",animate,plural,indefinite,present,dog,Dogs are great companions,1,4038,48,target,simple,no,yes,4202,3,generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",inanimate,singular,indefinite,present,football,A football is a funny shape,1,3568,6,target,simple,no,yes,974,4,generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",animate,plural,indefinite,present,panda,Pandas are from China,1,8733,7,target,simple,no,yes,1067,3,generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",animate,singular,indefinite,present,mouse,A mouse lives in my house.,2,4791,4,example,simple,no,yes,1067,3,generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",animate,singular,indefinite,present,fox,A fox is a very smart animal.,1,4348,5,target,simple,no,yes,216,5,generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",inanimate,plural,indefinite,present,sword,Swords are weapons.,1,4837,2,example,simple,no,yes,216,5,generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",inanimate,plural,definite,present,bus,The buses were blocking traffic.,2,7309,3,example,simple,no,yes,216,5,generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",animate,singular,definite,present,zebra,The zebra is not extinct.,1,8673,1,example,simple,no,yes,216,5,generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",animate,singular,definite,past,lion,The lion roared at the zoo visitors.,2,6252,8,target,simple,no,no,3514,5,non.generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",inanimate,plural,definite,present,shirt,The shirts are white.,2,2350,9,target,simple,no,yes,3091,2,non.generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",inanimate,plural,definite,present,lamp,The lamps are tuned on at night,2,5287,14,target,simple,no,no,312,5,non.generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",animate,plural,definite,past,dog,The dogs barked and played,2,54737,15,target,simple,no,no,1138,3,non.generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",animate,singular,indefinite,present,shark,A shark regrows its teeth,1,3564,16,target,simple,no,no,3251,3,generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",animate,singular,definite,past,skunk,The skunk sprayed its victim.,2,3964,17,target,simple,no,no,3196,3,non.generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",animate,singular,indefinite,present,penguin,A penguin cannot fly.,1,4430,10,target,simple,yes,no,3289,2,generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",animate,singular,indefinite,past,owl,An owl used to live in the old pine tree that was taken down. ,2,9529,11,target,simple,no,no,4264,12,non.generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",inanimate,plural,indefinite,present,boat,Boats should float,1,2431,12,target,simple,yes,no,2730,2,generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",animate,singular,indefinite,present,penguin,A penguin mates for life.,1,2463,13,target,simple,no,no,3154,3,non.generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",animate,singular,indefinite,present,rabbit,A rabbit runs fast.,1,3472,36,target,simple,no,no,3055,2,generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",animate,singular,definite,past,camel,The camel refused to move.,2,3323,37,target,simple,no,no,633,3,non.generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",animate,singular,definite,present,cow,The cow sometimes escapes from the farm pasture.,2,3583,34,target,simple,no,no,906,6,non.generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",inanimate,singular,definite,past,toilet,The toilet was clogged,2,10374,35,target,simple,no,no,1863,2,non.generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",inanimate,singular,definite,past,toilet,The toilet kept running. ,2,5512,18,target,simple,no,no,4265,2,non.generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",animate,singular,indefinite,past,peacock,A peacock showed it's colors.,2,3513,19,target,simple,no,no,358,3,non.generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",animate,plural,indefinite,present,turtle,Turtles live a long and boring life.,1,3235,30,target,simple,no,no,236,6,generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",inanimate,plural,indefinite,present,piano,Pianos are well tuned.,1,2131,31,target,simple,no,yes,459,3,generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",inanimate,singular,definite,past,light bulb,The light bulb flickered every few minutes.,2,3113,38,target,simple,no,no,77,4,non.generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",inanimate,plural,indefinite,present,boat,Boats should be properly maintained.,1,2622,51,target,simple,yes,no,242,4,generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",inanimate,singular,indefinite,past,shirt,A shirt hung in his closet.,2,2608,32,target,simple,no,no,4038,4,non.generic
A273DS7TQWR9M1,Wed Jan 20 13:36:42 PST 2016,"""English""",animate,singular,indefinite,present,kangaroo,A kangaroo should not play with matches.,1,2744,52,target,simple,yes,no,3704,5,generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",inanimate,singular,definite,past,fence,The fence was painted white.,2,3039,53,target,simple,no,no,4037,3,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",animate,singular,indefinite,present,turtle,A turtle lays eggs.,1,5693,54,target,simple,no,no,4318,2,generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",animate,plural,indefinite,past,owl,Owls hooted and flew away.,2,3329,50,target,simple,no,no,1814,4,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",inanimate,plural,indefinite,present,trumpet,Trumpets are playing,2,3384,33,target,progressive,no,no,1400,2,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",inanimate,plural,definite,present,clock,The clocks tick simultaneously.,2,4330,39,target,simple,no,no,4228,2,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",animate,singular,indefinite,present,butterfly,A butterfly flies smoothly,1,4008,55,target,simple,no,no,3349,2,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",inanimate,plural,definite,past,guitar,The guitars were mounted on the wall.,2,13016,29,target,simple,no,no,171,5,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",animate,singular,definite,past,bear,The bear was hungry. ,2,2359,28,target,simple,no,yes,137,2,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",animate,plural,definite,past,fox,The foxes were very clever.,2,3262,25,target,simple,no,yes,3036,3,generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",inanimate,singular,definite,past,knife,The knife cuts through the steak like it was butter.,2,4086,24,target,simple,no,yes,708,8,generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",animate,plural,indefinite,present,cat,Cats have more fun.,1,2820,27,target,simple,no,yes,430,3,generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",inanimate,singular,definite,present,couch,The couch is where I often sit.,2,4055,26,target,simple,no,yes,2573,5,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",animate,plural,definite,present,kangaroo,The kangaroos carry their babies in pouches.,1,3742,21,target,simple,no,no,547,5,generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",inanimate,plural,indefinite,past,towel,Towels hung from the rack.,2,3424,20,target,simple,no,no,1288,4,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",inanimate,singular,definite,present,bed,The bed is soft and very comfy.,2,3242,23,target,simple,no,yes,1560,5,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",animate,plural,indefinite,present,cow,Cows produce milk.,1,2332,22,target,simple,no,no,1619,2,generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",inanimate,singular,definite,past,toilet,The toilet Was overflowing,2,2391,47,target,progressive,no,no,1339,2,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",inanimate,singular,definite,present,kite,The kite has no tail.,2,2862,46,target,simple,no,yes,2721,3,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",inanimate,singular,definite,present,guitar,The guitar is a great musical instrument,1,5087,45,target,simple,no,yes,679,5,generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",inanimate,singular,indefinite,past,computer,A computer screen glowed,2,3799,44,target,simple,no,no,2988,2,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",animate,plural,indefinite,present,peacock,Peacocks are beautiful birds,1,2705,43,target,simple,no,yes,1413,3,generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",animate,singular,definite,present,gorilla,The gorilla scares me when she stares at me.,2,3062,42,target,simple,no,no,1558,7,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",animate,singular,indefinite,present,shark,A shark is beneath the boat.,2,3134,41,target,simple,no,yes,412,4,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",animate,plural,indefinite,present,owl,Owls come put at night,1,5441,40,target,simple,no,no,767,4,generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",animate,plural,definite,past,owl,The owls hooted far too much.,2,2422,49,target,simple,no,no,2670,4,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",animate,plural,definite,past,turtle,The turtles moved slowly.,2,2304,48,target,simple,no,no,1848,2,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",inanimate,plural,indefinite,present,clock,Clocks tell us the time.,1,10676,6,target,simple,no,no,2123,4,generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",animate,singular,definite,past,butterfly,The butterfly fluttered upwards slowly,2,4337,7,target,simple,no,no,1770,3,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",inanimate,plural,definite,past,bus,The buses were blocking traffic.,2,22574,4,example,simple,no,no,1770,3,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",animate,plural,definite,past,elephant,The elephants bathed in the pond.,2,7412,5,target,simple,no,no,2700,4,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",inanimate,plural,indefinite,past,sword,Swords are weapons.,1,8651,2,example,simple,no,no,2700,4,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",animate,singular,indefinite,past,mouse,A mouse lives in my house.,2,6836,3,example,simple,no,no,2700,4,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",animate,singular,definite,past,zebra,The zebra is not extinct.,1,15331,1,example,simple,no,no,2700,4,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",inanimate,plural,indefinite,present,tire,Tires sometimes go flat.,1,4712,8,target,simple,no,no,3598,3,generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",animate,plural,definite,past,rabbit,The rabbits had babies.,2,3302,9,target,simple,no,yes,2884,2,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",animate,plural,indefinite,present,pig,Pigs are dirty.,1,2491,14,target,simple,no,yes,476,2,generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",inanimate,plural,definite,present,guitar,The guitars are great instruments.,2,7505,15,target,simple,no,yes,769,3,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",inanimate,singular,indefinite,past,kite,A kite flew high,2,3711,16,target,simple,no,no,2956,2,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",animate,singular,indefinite,present,rabbit,A rabbit is a delicious dinner. ,1,3604,17,target,simple,no,yes,1574,4,generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",inanimate,singular,definite,past,knife,The knife snapped the moment it pierced the skin of the sweet potato.,2,6805,10,target,simple,no,no,4014,11,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",inanimate,singular,definite,past,zipper,The zipper got caught and I couldn't zip it all the way up.,2,13714,11,target,simple,no,no,2581,11,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",inanimate,singular,definite,past,tire,The tire was flat,2,3052,12,target,simple,no,yes,1890,2,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",inanimate,singular,indefinite,present,bed,A bed is cozy.,1,3619,13,target,simple,no,yes,2408,2,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",inanimate,singular,definite,past,car,"The car cut an entire line of people off in traffic, with no regard for their safety.",2,5578,36,target,simple,no,no,4004,15,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",animate,singular,indefinite,present,cheetah,A cheetah runs faster than a puppy.,1,6269,37,target,simple,no,no,3156,5,generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",inanimate,singular,indefinite,present,couch,A couch is a very comfortable piece of furniture.,1,3370,34,target,simple,no,yes,861,7,generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",inanimate,plural,definite,past,car,The cars involved in the accident were totaled. ,2,4241,35,target,simple,no,no,1256,6,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",animate,plural,indefinite,present,pig,Pigs are actually intelligent animals.,1,3033,18,target,simple,no,yes,2148,4,generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",animate,singular,definite,past,squirrel,The squirrel buried the nut.,2,3479,19,target,simple,no,no,2307,3,generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",animate,singular,indefinite,present,squirrel,A squirrel runs up the tree.,2,3879,30,target,simple,no,no,517,4,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",inanimate,singular,indefinite,past,knife,A knife was in the cupboard.,2,3015,31,target,simple,no,yes,163,4,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",animate,singular,indefinite,present,camel,A camel Has a hump ,1,3667,38,target,simple,no,yes,1336,3,generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",inanimate,singular,indefinite,present,zipper,A zipper can get stuck when it is pulled too hard.,1,3756,51,target,simple,yes,no,1559,9,generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",inanimate,singular,indefinite,past,boat,A boat came quietly into view as the doplhins jumped from the water.,2,4462,32,target,simple,no,no,2359,11,non.generic
A30AFC17LLJFV6,Wed Jan 20 13:36:45 PST 2016,"""English""",animate,singular,definite,past,penguin,The penguin guarded his egg with great zeal. ,2,2905,52,target,simple,no,no,3925,6,non.generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",inanimate,plural,definite,past,guitar,The guitars sounded awesome after getting new strings.,2,6022,53,target,simple,no,no,3199,6,non.generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",inanimate,singular,indefinite,present,car,A car goes varoom,1,3483,54,target,simple,no,no,2766,2,generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",animate,singular,definite,present,cow,The cow gives milk,1,3627,50,target,simple,no,no,2519,2,generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",inanimate,singular,indefinite,past,kite,A kite flew in the wind,2,5275,33,target,simple,no,no,1103,4,non.generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",inanimate,singular,indefinite,past,guitar,A guitar stood alone in the corner.,2,3568,39,target,simple,no,no,3861,5,non.generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",animate,singular,definite,past,lion,The lion roared and roared in the jungle.,2,5721,55,target,simple,no,no,199,6,non.generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",animate,plural,indefinite,present,skunk,Skunks smell awful when they get hit by a car,1,4208,29,target,simple,no,no,1081,9,generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",inanimate,singular,definite,present,football,The football has a huge hole in it.,2,2767,28,target,simple,no,yes,1566,6,non.generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",inanimate,plural,indefinite,present,television,Televisions are incredibly thin these days.,2,6072,25,target,simple,no,yes,3850,5,generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",inanimate,plural,indefinite,present,boat,Boats are floating in the lake,2,4887,24,target,progressive,no,no,1051,5,non.generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",inanimate,plural,indefinite,present,computer,Computers are the greatest tool to have.,1,3941,27,target,simple,no,yes,1685,6,generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",inanimate,singular,indefinite,present,boat,A boat is in the water,2,9087,26,target,simple,no,yes,1424,4,non.generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",animate,plural,definite,present,dolphin,The dolphins are swimming,2,4446,21,target,progressive,no,no,1420,2,non.generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",inanimate,plural,definite,past,chair,The chairs matched the table.,2,2648,20,target,simple,no,no,3781,3,non.generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",animate,plural,indefinite,past,pig,Pigs Snorted in their cage,2,3146,23,target,simple,no,no,1376,4,non.generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",inanimate,singular,indefinite,present,fence,A fence makes good neighbors.,1,2740,22,target,simple,no,no,1550,3,generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",inanimate,plural,indefinite,present,zipper,Zippers are vastly underappreciated.,1,3314,47,target,simple,no,yes,3846,3,generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",inanimate,plural,indefinite,past,lamp,Lamps lightened my way through the dark street.,2,11882,46,target,simple,no,no,2602,7,non.generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",animate,plural,definite,past,panda,The pandas ate bamboo prettymuch continuously in order to satisfy their caloric needs.,1,1979,45,target,simple,no,no,234,11,non.generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",inanimate,plural,indefinite,past,bed,Beds were slept in,2,10656,44,target,simple,no,no,1791,3,non.generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",animate,singular,indefinite,past,bear,A bear went through our food,2,2900,43,target,simple,no,no,1095,4,non.generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",animate,singular,indefinite,past,pig,A pig was wallowing in the mud.,2,3322,42,target,progressive,no,no,4116,5,non.generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",inanimate,singular,indefinite,present,computer,A computer can help us accomplish many things given the right commands,1,7291,41,target,simple,yes,no,4108,10,generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",animate,singular,indefinite,past,butterfly,A butterfly fluttered across the blue sky.,2,3983,40,target,simple,no,no,1974,5,non.generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",inanimate,plural,indefinite,present,lamp,Lamps can help you see to read,1,6169,49,target,simple,yes,no,1851,6,generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",animate,plural,definite,present,dolphin,The dolphins swam with the humans.,2,3879,48,target,simple,no,no,339,4,non.generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",inanimate,singular,definite,present,computer,The computer never works when I need it.,2,2986,6,target,simple,no,no,275,6,non.generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",inanimate,singular,definite,past,marble,The marble was blue.,2,2932,7,target,simple,no,yes,2665,2,non.generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",animate,singular,definite,past,zebra,The zebra is not extinct.,1,3572,4,example,simple,no,yes,2665,2,non.generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",animate,plural,indefinite,present,elephant,Elephants are very large animals,1,3801,5,target,simple,no,yes,1425,4,generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",animate,singular,indefinite,present,mouse,A mouse lives in my house.,2,6087,2,example,simple,no,yes,1425,4,generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",inanimate,plural,definite,present,bus,The buses were blocking traffic.,2,5449,3,example,simple,no,yes,1425,4,generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",inanimate,plural,indefinite,present,sword,Swords are weapons.,1,10397,1,example,simple,no,yes,1425,4,generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",inanimate,plural,definite,present,bicycle,The bicycles are lined up and ready to start the race.,2,3487,8,target,simple,no,no,2217,9,non.generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",inanimate,plural,indefinite,present,kite,Kites are hard to fly.,1,1914,9,target,simple,no,yes,1001,4,generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",inanimate,plural,indefinite,present,bed,Beds are perfect for a nap.,1,2856,14,target,simple,no,yes,2541,5,generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",inanimate,singular,definite,past,towel,The towel was wet. ,2,2377,15,target,simple,no,yes,106,2,non.generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",inanimate,plural,definite,present,chair,The chairs need to be replaced.,2,2342,16,target,simple,no,no,544,4,non.generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",animate,plural,definite,present,panda,The pandas are going extinct. ,1,5556,17,target,progressive,no,no,2633,3,generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",inanimate,singular,definite,past,computer,The computer was brand new.,2,2654,10,target,simple,no,yes,3047,3,non.generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",inanimate,singular,definite,present,towel,The towel is an essential item to carry at all times.,1,4105,11,target,simple,no,yes,3177,9,generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",inanimate,singular,definite,past,knife,The knife cut  into his flesh.,2,3627,12,target,simple,no,no,4048,5,non.generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",animate,plural,indefinite,present,bear,Bears love beats.,1,3920,13,target,simple,no,no,2869,2,generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",animate,plural,indefinite,present,butterfly,Butterflies emerge from their cocoon in summer.,2,3354,36,target,simple,no,no,73,6,generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",inanimate,singular,indefinite,past,computer,A computer was turned on and downloading software.,2,3706,37,target,simple,no,no,165,6,non.generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",animate,singular,indefinite,present,skunk,A skunk smells terrible.,2,4121,34,target,simple,no,no,437,2,generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",animate,plural,definite,past,lion,The lions ate all the smaller animals,2,6196,35,target,simple,no,no,2743,5,non.generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",animate,singular,definite,present,cheetah,The cheetah is supposedly pretty fast.,1,3591,18,target,simple,no,yes,3426,4,generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",inanimate,singular,definite,present,clock,The clock tells time,1,4935,19,target,simple,no,no,303,2,generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",animate,plural,indefinite,present,gorilla,Gorillas love to eat many types of fruits,1,2297,30,target,simple,no,no,1710,7,generic
A35STI4M49LR60,Wed Jan 20 13:37:25 PST 2016,"""English""",inanimate,plural,definite,present,football,The footballs are kept in the closet,2,3932,31,target,simple,no,no,1073,5,non.generic
