WorkerId,SubmitTime,Answer 40,animacy,number,definiteness,tense,qud,context,subject,sentence,genericity,rt,question_number,type
XFLYXNUDJ941AYYILMCOYJAS8QNQ07,Wed Jun 29 10:08:26 PDT 2016,"""English""",animate,singular,definite,progressive,,bare,dog,The dog is gnawing on bones.,0,2461,23,target
920AJZIMZJGPPXNBLVS78Y47EH9OPY,Wed Jun 29 10:08:26 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me about frying pans.,generic,frying pan,The frying pans sizzled.,0,3327,22,target
855JTT3G6JSZW4VYQK525LCXTRLGJO,Wed Jun 29 10:08:26 PDT 2016,"""English""",inanimate,singular,indefinite,progressive,Tell me what's happening.,specific,telephone,A telephone is ringing.,0,2594,6,target
7QG191FPWMMG5ID8XWTO5LLPOFPMZC,Wed Jun 29 10:08:26 PDT 2016,"""English""",inanimate,singular,indefinite,progressive,,bare,hose,A hose is spraying water.,0,2328,7,target
HN4OX1TR5JGZEFO2KK3KXTGR24FGWE,Wed Jun 29 10:08:26 PDT 2016,"""English""",animate,plural,definite,progressive,Tell me about sharks.,generic,shark,The sharks are attacking swimmers.,0,2580,4,target
I86VEQOL0Y8PHY98L0NWQQPR5AIGAF,Wed Jun 29 10:08:26 PDT 2016,"""English""",inanimate,singular,indefinite,past,,bare,crayon,A crayon melted in the sun.,0,3020,5,target
L79VZSE7XZZPSVQH0SCP3C73IHO5NL,Wed Jun 29 10:08:26 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me about swords.,generic,sword,Swords are sharp.,1,3645,2,example
PGCDW679C708UU4UUYI7TMVVHHPW6A,Wed Jun 29 10:08:26 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me what's happening.,specific,bus,The buses blocked traffic.,0,3809,3,example
BUUJ96X7SOAN75S78USI6COCSBUOBX,Wed Jun 29 10:08:26 PDT 2016,"""English""",animate,plural,indefinite,present,,bare,elephant,Elephants use their trunks to eat.,1,4906,1,example
3B385NM90ESJSNKV3M12QIPJFSNQDJ,Wed Jun 29 10:08:26 PDT 2016,"""English""",animate,singular,definite,past,Tell me what's happening.,specific,butterfly,The butterfly flapped its wings.,0,2866,8,target
Y5OCXXJ49QDO7XA3WLYB10YX2K1AE5,Wed Jun 29 10:08:26 PDT 2016,"""English""",animate,singular,definite,past,Tell me about pandas.,generic,panda,The panda ate bamboo.,0,2150,9,target
R6MXZ4QABYJO29GOPRM7ULMNM0VEXW,Wed Jun 29 10:08:26 PDT 2016,"""English""",inanimate,singular,definite,present,Tell me what's happening.,specific,light bulb,The light bulb burns out.,0,3904,14,target
41RPR0M56TJ89TA84F8ACRKC5FHJX4,Wed Jun 29 10:08:26 PDT 2016,"""English""",animate,plural,definite,past,,bare,gorilla,The gorillas pounded their chests.,0,4222,15,target
1F74PC127QANYMAJUANWPT5TCEOPBY,Wed Jun 29 10:08:26 PDT 2016,"""English""",animate,plural,indefinite,progressive,Tell me about camels.,generic,camel,Camels are carrying supplies through the desert.,1,4159,16,target
QGLAJW8RSNSPA7HQ2EOOFCNMWWD1MH,Wed Jun 29 10:08:26 PDT 2016,"""English""",inanimate,plural,indefinite,progressive,Tell me what's happening.,specific,microwave,Microwaves are heating up food.,1,3045,17,target
QIK2UEVCP10RBC7UVXCHSTMWJSLICX,Wed Jun 29 10:08:26 PDT 2016,"""English""",inanimate,plural,indefinite,progressive,,bare,escalator,Escalators are carrying people upstairs.,1,3086,10,target
M12QOHMSAPTJF42UTZAZXL1J7UEH0E,Wed Jun 29 10:08:26 PDT 2016,"""English""",animate,singular,definite,progressive,Tell me about dolphins.,generic,dolphin,The dolphin is swimming in a pod.,0,1971,11,target
9N2DYXNJX9RC5W6AXERPKAURFOWTKK,Wed Jun 29 10:08:26 PDT 2016,"""English""",inanimate,plural,definite,present,Tell me what's happening.,specific,ATM,The ATMs dispense money.,0,5328,12,target
WUTDHGE9IWV34KCTC4CP6ZDRWJKZW3,Wed Jun 29 10:08:26 PDT 2016,"""English""",animate,singular,indefinite,present,Tell me about turtles.,generic,turtle,A turtle moves slowly.,1,3320,13,target
NEBJ8WTKSUKV3MH25QTNXL4A6ZNU1U,Wed Jun 29 10:08:26 PDT 2016,"""English""",animate,plural,definite,present,Tell me about kangaroos.,generic,kangaroo,The kangaroos carry their babies in pouches.,1,2213,36,target
XKKBT534DT2SF9H4N3LGT5O4ZRFSGN,Wed Jun 29 10:08:26 PDT 2016,"""English""",inanimate,singular,definite,past,,bare,piano,The piano played music.,1,2694,37,target
6MUCZC3TO3BVDGKZPWF6F7LVAXUDLB,Wed Jun 29 10:08:26 PDT 2016,"""English""",animate,singular,indefinite,present,Tell me what's happening.,specific,owl,An owl hoots.,0,1799,34,target
4QHTYW6WB5PRUQCZ05JGERQJ6817BZ,Wed Jun 29 10:08:26 PDT 2016,"""English""",animate,plural,indefinite,present,,bare,squirrel,Squirrels bury nuts.,1,1706,35,target
1TFAGWN0RGCYDYKN2GLJTSTO9OAYFF,Wed Jun 29 10:08:26 PDT 2016,"""English""",inanimate,plural,definite,progressive,,bare,computer,The computers are connecting to the internet.,0,2532,18,target
PV4HSAQC00LCEAAJLDII0XTIOH1FWQ,Wed Jun 29 10:08:26 PDT 2016,"""English""",inanimate,plural,indefinite,past,Tell me about kites.,generic,kite,Kites floated in the breeze.,1,2453,19,target
Z0R51PRLNEYHO735CP513V66QNFUPP,Wed Jun 29 10:08:26 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me about bears.,generic,bear,A bear is climbing trees.,0,2976,30,target
JB2Q8S4FWXSKKKKLRX35JEUDGJPN8X,Wed Jun 29 10:08:26 PDT 2016,"""English""",inanimate,plural,indefinite,past,,bare,camera,Cameras recorded video.,0,3847,31,target
XZADBM193W78F6QUS555B9BCNZQ2QG,Wed Jun 29 10:08:26 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me about towels.,generic,towel,Towels soak up water.,1,2414,38,target
XYTBNY6YPQ0DLYGC0Q043BT8O8TVQ0,Wed Jun 29 10:08:26 PDT 2016,"""English""",animate,singular,indefinite,past,Tell me what's happening.,specific,pig,A pig rolled in the mud.,0,1933,32,target
2LKSXKZZ3O9AHD5C1P0M9FVYG2CULX,Wed Jun 29 10:08:29 PDT 2016,"""English""",inanimate,singular,definite,present,Tell me about microwaves.,generic,microwave,The microwave heats up food.,1,4433,33,target
T96UBUA7IHCYYXN1OVUT84TWTYJ00H,Wed Jun 29 10:08:29 PDT 2016,"""English""",inanimate,plural,indefinite,progressive,Tell me about kites.,generic,kite,Kites are floating in the breeze.,0,6214,39,target
ZWAMC7XC2BTKMRAH9ISJU8ZGY6LYYQ,Wed Jun 29 10:08:29 PDT 2016,"""English""",inanimate,singular,indefinite,present,Tell me about towels.,generic,towel,A towel soaks up water.,0,2959,29,target
K3GKOPDLL4OPVMVY7R5MNRNOMT1921,Wed Jun 29 10:08:29 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me what's happening.,specific,football,Footballs spiral in the air.,1,1503,28,target
3YIL9GM2CENU1GEFZXNG1B58KR783I,Wed Jun 29 10:08:29 PDT 2016,"""English""",animate,singular,indefinite,progressive,,bare,panda,A panda is eating bamboo.,0,2775,25,target
QIG3ZUHM2WKJF4SKWADWZAU1MLUMST,Wed Jun 29 10:08:29 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me about cars.,generic,car,The cars traveled on the highway.,0,1889,24,target
ZVL0IW26LBM3JTOT235L40IU5RK7US,Wed Jun 29 10:08:29 PDT 2016,"""English""",animate,singular,definite,progressive,Tell me about squirrels.,generic,squirrel,The squirrel is burying nuts.,0,1345,27,target
PMS0J6TK161P0KZFF4CWGGC1U04VI2,Wed Jun 29 10:08:29 PDT 2016,"""English""",animate,singular,definite,present,Tell me what's happening.,specific,pigeon,The pigeon bobs its head.,0,1872,26,target
Y7AYMUUY7LEDIQ8KQQGL9TGUXLYYYR,Wed Jun 29 10:08:29 PDT 2016,"""English""",inanimate,singular,indefinite,past,Tell me about pianos.,generic,piano,A piano played music.,0,2072,21,target
N5DPRC1KXZN3MQ2050SKHLZ13H2BPZ,Wed Jun 29 10:08:29 PDT 2016,"""English""",animate,singular,definite,progressive,Tell me what's happening.,specific,dolphin,The dolphin is swimming in a pod.,0,2991,20,target
FSHBEABSHPSBSCW90CHPU6KXX5JHWZ,Wed Jun 29 10:08:29 PDT 2016,"""English""",inanimate,singular,indefinite,present,Tell me what's happening.,specific,crayon,A crayon melts in the sun.,0,2152,23,target
UZ1R12BIWYDPWHRW9NATBUKGKQISG8,Wed Jun 29 10:08:29 PDT 2016,"""English""",animate,singular,indefinite,present,,bare,bear,A bear climbs trees.,0,3768,22,target
37HQ4YP4ZLU1UBPXDHU6NWI7OPVA6V,Wed Jun 29 10:08:29 PDT 2016,"""English""",animate,plural,definite,progressive,Tell me about sharks.,generic,shark,The sharks are attacking swimmers.,0,2793,6,target
IJJS2WOMXAIJ65UWX66TIZFAC7KTKR,Wed Jun 29 10:08:29 PDT 2016,"""English""",animate,plural,definite,progressive,Tell me what's happening.,specific,peacock,The peacocks are displaying their feathers.,0,2359,7,target
1Q2D01RO9LD9KQNGSG8NB557Q11U99,Wed Jun 29 10:08:29 PDT 2016,"""English""",animate,singular,definite,past,Tell me what's happening.,specific,turtle,The turtle moved slowly.,0,2535,4,target
AOC5H2H4OYZ7KBFB2LSA4LX16L2A5G,Wed Jun 29 10:08:29 PDT 2016,"""English""",inanimate,plural,indefinite,present,,bare,hose,Hoses spray water.,1,1984,5,target
KK9MHP5H0ZHD86F4X4EOTT7DIU614D,Wed Jun 29 10:08:29 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,mouse,A mouse is being chased by a cat.,0,3431,2,example
U821K6J9HXTP403FWTS2LQXRDZJJTJ,Wed Jun 29 10:08:29 PDT 2016,"""English""",animate,singular,definite,present,Tell me about zebras.,generic,zebra,Zebras have stripes.,1,2990,3,example
1C1F4PRV7C6479LF5YTLR1NHQ0YJL1,Wed Jun 29 10:08:29 PDT 2016,"""English""",animate,plural,indefinite,present,,bare,elephant,Elephants use their trunks to eat.,1,5175,1,example
ABLM5QG8B9BK6TN8FBYXZ1BWRHFFF2,Wed Jun 29 10:08:29 PDT 2016,"""English""",animate,plural,indefinite,past,Tell me about dogs.,generic,dog,Dogs gnawed on bones.,1,4017,8,target
X0K18IAFB6IGMXZFUG3JPHYUCXTURP,Wed Jun 29 10:08:29 PDT 2016,"""English""",inanimate,singular,definite,progressive,,bare,toilet,The toilet is flushing.,0,2055,9,target
RKV7C68K8NKQR2UR1NS7OUS1JQHXX6,Wed Jun 29 10:08:29 PDT 2016,"""English""",animate,plural,definite,present,,bare,lion,The lions chase antelope.,1,4990,14,target
6ZQ4POKC09GMS85QGPMPOT31NDYV55,Wed Jun 29 10:08:29 PDT 2016,"""English""",inanimate,plural,indefinite,past,Tell me what's happening.,specific,ATM,ATMs dispensed money.,1,1979,15,target
GIIGZRS3G9TCL25TMEP2R1QBNGL79U,Wed Jun 29 10:08:29 PDT 2016,"""English""",animate,singular,indefinite,past,,bare,butterfly,A butterfly flapped its wings.,0,2648,16,target
KZSJQ3PRGR24AKUHLGX55F4U3KAMKQ,Wed Jun 29 10:08:29 PDT 2016,"""English""",animate,plural,definite,past,Tell me what's happening.,specific,gorilla,The gorillas pounded their chests.,0,2044,17,target
UQJGJ3EBTMTC1L7DWZ0RMX0KOWQBCQ,Wed Jun 29 10:08:29 PDT 2016,"""English""",animate,plural,definite,present,Tell me what's happening.,specific,camel,The camels carry supplies through the desert.,0,2645,10,target
G2724MD7DHNFONGTVZDKJHX0Y7TYR8,Wed Jun 29 10:08:29 PDT 2016,"""English""",inanimate,singular,indefinite,progressive,Tell me about frying pans.,generic,frying pan,A frying pan is sizzling.,0,2215,11,target
79NDFDKW018P7ONWIR01U0MEZS0TW6,Wed Jun 29 10:08:29 PDT 2016,"""English""",inanimate,singular,definite,present,,bare,camera,The camera records video.,0,1888,12,target
W43NO06HMXZJ05BGBE1QBTNOADM7GJ,Wed Jun 29 10:08:29 PDT 2016,"""English""",inanimate,plural,definite,present,Tell me about escalators.,generic,escalator,The escalators carry people upstairs.,0,3687,13,target
5869LBJYK0FC9822VVCB6VTU7UFVSF,Wed Jun 29 10:08:29 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,kangaroo,A kangaroo is carrying its baby in a pouch.,0,2112,36,target
26E6GC9C7OFNX10FOW8MS6FH38AH51,Wed Jun 29 10:08:29 PDT 2016,"""English""",inanimate,plural,indefinite,progressive,,bare,marble,Marbles are rolling on the floor.,0,2400,37,target
1VRAAPTB9SMPZ2PS0EKJERIY66YZ4I,Wed Jun 29 10:08:29 PDT 2016,"""English""",animate,plural,definite,progressive,,bare,cat,The cats are sleeping a lot.,0,2462,34,target
S5SKNZYIZWYO8I05HR2322RY6XNDUM,Wed Jun 29 10:08:29 PDT 2016,"""English""",inanimate,singular,definite,past,Tell me about boats.,generic,boat,The boat sailed across the sea.,0,5665,35,target
AQ8TWCD2QBQVJ40CLAC2L583G6OWL0,Wed Jun 29 10:08:29 PDT 2016,"""English""",animate,plural,indefinite,present,Tell me about owls.,generic,owl,Owls hoot.,1,1771,18,target
W2VGF5O4JM2O1P9M7I6ATSMHLN8KBC,Wed Jun 29 10:08:29 PDT 2016,"""English""",animate,singular,definite,past,,bare,pig,The pig rolled in the mud.,0,2825,19,target
DBTSYOGOZ2I8EEKI6X8IXIAKKI9ANH,Wed Jun 29 10:08:29 PDT 2016,"""English""",inanimate,plural,definite,past,,bare,computer,The computers connected to the internet.,0,5929,30,target
TH9OWQZLXAAWTULHD5BUQARC3MG3AJ,Wed Jun 29 10:08:29 PDT 2016,"""English""",inanimate,plural,indefinite,progressive,Tell me what's happening.,specific,light bulb,Light bulbs are burning out.,1,2989,31,target
YMSZ4BGKTORMYXUNR5OZYBA9YLX0K0,Wed Jun 29 10:08:29 PDT 2016,"""English""",animate,singular,indefinite,past,Tell me what's happening.,specific,cheetah,A cheetah ran fast.,0,2545,38,target
AFKPXVL3PY365JCXLOJUE8XYP269P8,Wed Jun 29 10:08:29 PDT 2016,"""English""",inanimate,plural,indefinite,past,,bare,telephone,Telephones rang.,0,4170,32,target
57MOZU5LIMALULZCAFZ1T7O3TT2THF,Wed Jun 29 10:08:37 PDT 2016,"""English""",inanimate,plural,indefinite,progressive,,bare,towel,Towels are soaking up water.,0,2342,33,target
H2RO2TWE4OE1FNI7KPWQZGN19L9PB4,Wed Jun 29 10:08:37 PDT 2016,"""English""",animate,singular,definite,present,Tell me about bears.,generic,bear,The bear climbs trees.,1,2220,39,target
X6KO6QKWJVRT71G8GZ486BB4IFJ2BH,Wed Jun 29 10:08:37 PDT 2016,"""English""",inanimate,singular,definite,past,Tell me about footballs.,generic,football,The football spiraled in the air.,0,1850,29,target
5BRSMT3QULU85VO4PA2ELA7VZET31X,Wed Jun 29 10:08:37 PDT 2016,"""English""",inanimate,singular,definite,past,Tell me what's happening.,specific,marble,The marble rolled on the floor.,0,3144,28,target
DCPIPNSTOJ1PC1WCPOCW7RAKNTSFMZ,Wed Jun 29 10:08:37 PDT 2016,"""English""",animate,singular,indefinite,present,,bare,turtle,A turtle moves slowly.,1,2071,25,target
YG9GLMQYIRPLH49MZDCH4VB7A5L5HU,Wed Jun 29 10:08:37 PDT 2016,"""English""",inanimate,singular,indefinite,past,Tell me what's happening.,specific,crayon,A crayon melted in the sun.,0,2340,24,target
4RPEOVLAWODOZKBVQOWCT7RQME2240,Wed Jun 29 10:08:37 PDT 2016,"""English""",animate,singular,definite,progressive,Tell me about pigeons.,generic,pigeon,The pigeon is bobbing its head.,0,2547,27,target
7GTY4X09W8P62Y91AMPU1KL448MVYA,Wed Jun 29 10:08:37 PDT 2016,"""English""",inanimate,singular,indefinite,progressive,Tell me what's happening.,specific,kite,A kite is floating in the breeze.,0,5033,26,target
VVZPAXVATIHLODQY7JNFCR0S1R50ES,Wed Jun 29 10:08:37 PDT 2016,"""English""",inanimate,singular,indefinite,present,Tell me what's happening.,specific,car,A car travels on the highway.,1,2575,21,target
ANHQW4AHB8D7GHISFGK2PLJH3JGUYM,Wed Jun 29 10:08:37 PDT 2016,"""English""",animate,singular,indefinite,past,,bare,butterfly,A butterfly flapped its wings.,0,2304,20,target
W6VWXRMAVL1GY87C00IXHZ1RFQH315,Wed Jun 29 10:08:37 PDT 2016,"""English""",inanimate,plural,definite,past,,bare,piano,The pianos played music.,0,2632,23,target
2CVXKJHKN1UXMCD6LHS2SV88H2L6JJ,Wed Jun 29 10:08:37 PDT 2016,"""English""",inanimate,plural,definite,progressive,Tell me about telephones.,generic,telephone,The telephones are ringing.,0,2551,22,target
C2YDKRR4X5PSVMZ5WJ57UKAT67CH7F,Wed Jun 29 10:08:37 PDT 2016,"""English""",inanimate,plural,definite,present,Tell me about computers.,generic,computer,The computers connect to the internet.,1,5150,6,target
NX469HNBIHF5KTDHJ7E6GKUGFV0FL7,Wed Jun 29 10:08:37 PDT 2016,"""English""",animate,singular,indefinite,progressive,,bare,panda,A panda is eating bamboo.,0,2996,7,target
TEE2K66ZBOBGPUOGSN2M6L4NCNJYWM,Wed Jun 29 10:08:37 PDT 2016,"""English""",inanimate,singular,definite,progressive,,bare,microwave,The microwave is heating up food.,0,4442,4,target
WYDI7A7A7E2SUFJ7OMMBT3SMF6T7J4,Wed Jun 29 10:08:37 PDT 2016,"""English""",inanimate,plural,definite,progressive,Tell me what's happening.,specific,toilet,The toilets are flushing.,0,3228,5,target
S9MXNC5031F5ZDWYB3YBJ3QHZ9ENP8,Wed Jun 29 10:08:37 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me about swords.,generic,sword,Swords are sharp.,1,4785,2,example
U0JBNT6FQR0PX7NE5AM8DHQWMVFSTM,Wed Jun 29 10:08:37 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me what's happening.,specific,bus,The buses blocked traffic.,0,4143,3,example
7ASUUK18I1YGLOXYLEMX2UINDQNV3Y,Wed Jun 29 10:08:37 PDT 2016,"""English""",animate,plural,indefinite,present,,bare,elephant,Elephants use their trunks to eat.,1,6041,1,example
1FYJDG6JXG6VVNK6INZR438307LECB,Wed Jun 29 10:08:37 PDT 2016,"""English""",inanimate,plural,definite,present,Tell me what's happening.,specific,ATM,The ATMs dispense money.,0,3592,8,target
CPL9GZGXF5MQSVMIKZPGZS7YCS2Y9B,Wed Jun 29 10:08:37 PDT 2016,"""English""",animate,plural,indefinite,present,Tell me about dolphins.,generic,dolphin,Dolphins swim in a pod.,1,2694,9,target
2QAVB7M5K92V4OZP1LSZLJFDVQNN8C,Wed Jun 29 10:08:37 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me what's happening.,specific,camera,Cameras record video.,1,2460,14,target
28Y5JGLWNI4LL3EBSW7QSIJ4OV29DZ,Wed Jun 29 10:08:37 PDT 2016,"""English""",animate,plural,indefinite,progressive,Tell me about owls.,generic,owl,Owls are hooting.,0,2426,15,target
JWZWKBBET2A18UW3XQ5LR6TFV7HFPS,Wed Jun 29 10:08:37 PDT 2016,"""English""",animate,plural,definite,progressive,,bare,cheetah,The cheetahs are running fast.,0,2274,16,target
3WQ6JOGMJX2H4Q5YVM5V120CXVZ9H3,Wed Jun 29 10:08:37 PDT 2016,"""English""",animate,plural,indefinite,past,Tell me about gorillas.,generic,gorilla,Gorillas pounded their chests.,0,2819,17,target
6DC6I1THFSBMUXHFK9BJYOJKHRWKJK,Wed Jun 29 10:08:37 PDT 2016,"""English""",animate,plural,indefinite,past,,bare,kangaroo,Kangaroos carried their babies in pouches.,1,2862,10,target
TDK1EXX7AD6ISZEUG2FG7BBPUBN01I,Wed Jun 29 10:08:37 PDT 2016,"""English""",animate,plural,definite,past,Tell me about cats.,generic,cat,The cats slept a lot.,0,3461,11,target
E8GQ9Z8Z2FQP6CW83HE7WDZHTZTWOZ,Wed Jun 29 10:08:37 PDT 2016,"""English""",animate,plural,indefinite,progressive,Tell me what's happening.,specific,peacock,Peacocks are displaying their feathers.,0,4948,12,target
SDWMT4QHCPBM0M8YEUIQZZT64W45DL,Wed Jun 29 10:08:37 PDT 2016,"""English""",inanimate,singular,definite,past,,bare,boat,The boat sailed across the sea.,0,1962,13,target
R7PVY5HTZEFFHW8ZIFHHI2TMWTDUZO,Wed Jun 29 10:08:37 PDT 2016,"""English""",inanimate,singular,definite,present,,bare,escalator,The escalator carries people upstairs.,1,4155,36,target
DQ2M8T6CYQUET4DN37NKNW6B8UE3QK,Wed Jun 29 10:08:37 PDT 2016,"""English""",animate,plural,definite,past,Tell me what's happening.,specific,squirrel,The squirrels buried nuts.,0,2121,37,target
OYEL1BPLWNV1J8U1JFWP74RWH9XGEK,Wed Jun 29 10:08:37 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me about camels.,generic,camel,A camel is carrying supplies through the desert.,0,2534,34,target
TX77EE091XQXBS4NGZLPV6HC1B5XEU,Wed Jun 29 10:08:37 PDT 2016,"""English""",inanimate,plural,indefinite,past,Tell me what's happening.,specific,hose,Hoses sprayed water.,1,2328,35,target
TM21I4435EWJPJWXQGEYM5NSCYRJHA,Wed Jun 29 10:08:37 PDT 2016,"""English""",animate,singular,definite,progressive,Tell me what's happening.,specific,pig,The pig is rolling in the mud.,0,2304,18,target
81DJJ9MLWS28GQLIVDD48746U15CL9,Wed Jun 29 10:08:37 PDT 2016,"""English""",inanimate,singular,indefinite,present,Tell me about light bulbs.,generic,light bulb,A light bulb burns out.,1,2364,19,target
MWOW9XOC1UKKMMFS8AXSMMEKIWEZR6,Wed Jun 29 10:08:37 PDT 2016,"""English""",animate,plural,definite,present,,bare,lion,The lions chase antelope.,0,2510,30,target
GEVVRSA2PP60UWZSGHJ2AF0AOPMESC,Wed Jun 29 10:08:37 PDT 2016,"""English""",animate,singular,indefinite,past,Tell me about sharks.,generic,shark,A shark attacked swimmers.,0,2413,31,target
RGN13QQDC11I4ICOTS1A6UAMW17D31,Wed Jun 29 10:08:37 PDT 2016,"""English""",animate,plural,indefinite,present,,bare,dog,Dogs gnaw on bones.,1,2056,38,target
WAFN2VHSU5YQNPBYHO8R7F7WVJYTDT,Wed Jun 29 10:08:37 PDT 2016,"""English""",inanimate,singular,definite,present,Tell me what's happening.,specific,frying pan,The frying pan sizzles.,0,2021,32,target
1RWNTCMWXCUC23VVOOC44L48FO7YFC,Wed Jun 29 10:08:57 PDT 2016,"""English""",inanimate,singular,indefinite,present,,bare,toilet,A toilet flushes.,0,2304,33,target
A07J648EQD1NECN38WQ9B73ZXM5Q18,Wed Jun 29 10:08:57 PDT 2016,"""English""",animate,plural,indefinite,progressive,Tell me about pandas.,generic,panda,Pandas are eating bamboo.,0,1790,39,target
NXQ4X9ILUGJ6BAI9Y5RHMNYAS95VTZ,Wed Jun 29 10:08:57 PDT 2016,"""English""",animate,plural,definite,progressive,Tell me about pigs.,generic,pig,The pigs are rolling in the mud.,0,2668,29,target
2DTQQDOPD38L4U35OIXGXMC16MJTI3,Wed Jun 29 10:08:57 PDT 2016,"""English""",inanimate,plural,definite,past,,bare,kite,The kites floated in the breeze.,0,1958,28,target
FKOO5CG3LW6PQNQ8MFWA1XGQF54V5D,Wed Jun 29 10:08:57 PDT 2016,"""English""",inanimate,plural,definite,present,,bare,marble,The marbles roll on the floor.,0,1889,25,target
0EPSNDM38WW4PAXBYY273J3XBCJL83,Wed Jun 29 10:08:57 PDT 2016,"""English""",animate,singular,definite,present,Tell me what's happening.,specific,camel,The camel carries supplies through the desert.,0,2964,24,target
EJXBLKGENELKD8BIZ3HI6BQO4P7DRQ,Wed Jun 29 10:08:57 PDT 2016,"""English""",animate,plural,indefinite,past,Tell me about dogs.,generic,dog,Dogs gnawed on bones.,0,1618,27,target
SOWJY4SCJY7UCHKJLRKRGBOVOY2XBK,Wed Jun 29 10:08:57 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me what's happening.,specific,frying pan,Frying pans sizzle.,0,2901,26,target
JM5CK1UBS1R6NRP2IHP9NS88ZILUS0,Wed Jun 29 10:08:57 PDT 2016,"""English""",inanimate,singular,definite,past,Tell me what's happening.,specific,telephone,The telephone rang.,0,1125,21,target
6SQSTFFZD53JK83M1CIKA5NNT4AW7G,Wed Jun 29 10:08:57 PDT 2016,"""English""",inanimate,singular,indefinite,progressive,,bare,piano,A piano is playing music.,0,1471,20,target
WTN7M2TTRN49ZVXOU8SECPNE7J6OS5,Wed Jun 29 10:08:57 PDT 2016,"""English""",inanimate,plural,indefinite,past,,bare,hose,Hoses sprayed water.,0,3719,23,target
ZJ4AQEYQ9C6Z5PWKYJRDP9MJ8N7W5S,Wed Jun 29 10:08:57 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me about turtles.,generic,turtle,A turtle is moving slowly.,0,1141,22,target
C27SDAAQ6I63DGRDHZIUXWKEPW83MN,Wed Jun 29 10:08:57 PDT 2016,"""English""",animate,singular,definite,progressive,,bare,lion,The lion is chasing antelope.,0,2716,6,target
7B3WJJ0QBM2CUXPFECSO3JMSWV0W9M,Wed Jun 29 10:08:57 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,squirrel,A squirrel is burying nuts.,0,1482,7,target
40MRY2C8PUJ0OWQ2UDLWTQUIKVOLD0,Wed Jun 29 10:08:57 PDT 2016,"""English""",inanimate,plural,indefinite,past,Tell me what's happening.,specific,car,Cars traveled on the highway.,1,3948,4,target
